symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MCF7,MDA-MB-231/ATCC,MDA-MB-468,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF 393,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
HAAO,0,1,1,1,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,1,0,-1,-1,1,0,0,1,1,1,1,-1,1,1,-1,0,0,0,1,0,-1,0,1,1,0,1,-1,0,0,-1,1,0,0,1,-1
HABP2,0,-2,0,1,-2,0,0,0,0,0,0,2,0,-1,0,-1,0,0,-1,0,-1,-1,-1,0,-1,0,-1,-1,1,1,1,1,0,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,-1,0,0,-1,-1,0,-1,-1,-1
HABP4,0,1,-1,0,1,-1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,1,0,-1,0,0,0,0,0,-1,1,0,-1,-1,0,-1,0,-1,-1,0,0,1,0,0,0,0,-1,1,0,0,-1,1,1,-1,-1,-1
HACD1,0,-1,0,0,0,0,0,-1,-1,2,0,0,0,-1,1,-1,0,0,0,0,0,1,0,0,-1,0,0,0,1,-1,1,-1,1,0,-1,-2,0,1,-1,-1,-1,0,-1,-1,0,0,-1,0,0,1,1,-1,-1,-1,0
HACD2,0,-1,0,0,0,1,0,1,-1,-1,0,0,0,0,0,1,1,-1,-1,0,0,1,-1,-1,0,0,-1,1,-1,-1,-1,1,1,0,1,1,0,-1,-1,0,1,1,1,0,0,-1,0,0,0,0,0,0,0,1,1
HACD3,-1,-1,1,-1,-1,-1,0,1,0,1,0,-1,0,-1,-1,-1,1,0,0,0,0,1,1,-1,-1,0,1,0,1,1,-1,1,-1,1,-1,-1,1,0,-1,0,1,-1,-1,0,0,-1,-1,0,0,0,0,1,0,-1,-1
HACD4,0,1,0,-2,1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,0,0,-2,0,1,-1,-1,-2,-1,0,-1,-1,-2,0,0,1,-1,-1,-1,-1,-1,-1,-2,0,1,0,-1,-1,-1,-1,-1,-2,0,-1,-1,1,-1,-1,0
HACE1,0,-1,-1,0,1,-1,0,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,-1,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,1,0,0,0,0,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1
HACL1,0,-1,0,0,0,1,0,-1,-1,-1,0,-1,0,1,0,1,-1,-1,1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,-1,1,0,-1,1,0,1,-1,1,1,0,-1,1,-1,-1,-1,-1,1
HADH,0,0,-1,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,1,-1,0,0,0,0,1,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,0
HADHA,0,1,1,1,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,1,-1,-1,-1,1,0,0,1,1,1,1,1,0,1,-1,0,0,1,1,0,1,0,1,1,-1,1,-1,0,0,-1,1,0,-1,1,-1
HADHB,0,1,1,1,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,1,-1,-1,-1,1,0,0,1,1,1,1,1,0,1,-1,0,0,1,1,0,1,0,1,1,-1,1,-1,0,0,-1,1,0,-1,1,-1
HAGH,0,1,-1,1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,0,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,1
HAGHL,0,-1,-1,1,-1,-1,0,-1,-1,-1,0,-2,0,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,1
HAL,-1,-1,0,1,-1,1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,1,1,0,1,0,-1,0,0,1,-1,1,-1,0,-1,0,-1,1,0,0,0,0,0,0,0,1,2,1,-1,0,0,1,0,0,-1,1,1
HAMP,-1,1,1,-1,-1,0,0,0,-1,0,0,-1,0,1,-1,0,1,0,0,0,0,0,-1,0,1,0,0,-1,-1,-1,-1,1,1,1,-1,-1,-1,0,-1,1,1,-1,1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1
HAND1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,2,1,1,-1,0,0,1,1,1,1,1,-1,0,1,0,1,0,1,1,1,-1,-1,-1
HAND2,-1,0,-1,0,-1,0,0,0,-2,0,0,0,0,0,0,-1,-1,0,0,0,-1,-1,0,0,-1,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,1,0,-1,-1,0,0,-1,0,0,-1,-1,0
HAO1,1,-1,1,0,0,-1,1,1,-1,1,0,0,0,1,-1,1,0,1,-1,0,2,1,1,0,1,1,-1,0,0,1,0,2,0,1,1,0,0,1,1,0,0,0,1,1,1,-1,1,0,2,1,1,0,2,1,1
HAO2,0,-1,-1,0,1,0,0,-1,-1,0,0,0,0,-1,-1,1,0,0,1,0,0,1,0,1,1,0,0,0,-1,-1,1,1,1,0,1,1,-1,1,1,0,1,2,2,1,0,0,0,0,0,-1,1,1,1,1,-1
HAP1,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,1,0,-1,0,-1,1,1,1,0,0,-1
HAPLN1,-1,1,1,0,1,1,0,1,1,-1,0,0,0,1,1,-1,0,0,0,0,1,0,1,0,-1,0,1,-1,-1,1,1,0,-1,0,1,-1,1,1,0,1,-1,1,1,0,1,1,0,1,1,1,1,1,0,0,0
HAPLN2,0,1,-1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,1,1,0,1,1,-1,0,1,0,1,0,1,0,0,0,-1,-1,0,1,0,1,1,1,-1,0,-1
HAPLN3,0,0,1,0,-1,0,0,1,0,1,0,-1,0,0,-1,-1,1,0,0,0,0,2,1,-1,-1,0,1,0,1,1,-1,-1,-1,1,-1,-1,1,0,0,0,1,-1,2,0,0,-1,-1,0,0,-1,1,1,2,0,-1
HAPLN4,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,0,-1,1,0,1,0,1,1,-1,1,-1,2,-1,0,0,-1,-1,-1,-1,-1,0,-1
HAR1A,0,1,-1,0,1,1,1,1,-1,1,0,-1,0,-1,1,1,1,1,0,1,1,1,-1,1,-1,1,0,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
HAR1B,0,1,-1,0,1,1,1,1,-1,1,0,-1,0,-1,1,1,1,1,0,1,1,1,-1,1,-1,1,0,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
HARBI1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,1,-1,0,0,1,0,1,0,1,0,0,-1,1,-1,1,1,-1,1,-1,1,1,1,1,0,-1,-1,-1,0,0,1,-1,0,1,1,-1,1,-1,-1,1
HARS,0,1,0,0,1,1,0,1,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,2,1,0,-1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,-1,-1,-1
HARS2,0,1,0,0,1,1,0,1,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,2,1,0,-1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,-1,-1,-1
HAS1,-1,1,1,-1,-1,-1,0,0,-1,0,0,0,2,-1,1,0,1,0,0,0,-1,0,0,0,0,0,1,-1,-1,-1,-1,0,2,1,-1,1,0,1,0,1,1,-1,1,-1,0,0,0,0,0,-1,-1,0,1,1,-1
HAS2,1,1,0,0,1,1,0,1,1,1,0,2,0,1,1,2,2,1,0,2,2,-1,2,1,-1,1,1,1,1,0,1,0,-1,1,2,1,0,2,1,0,1,0,1,1,1,1,0,0,1,1,1,0,2,1,1
HAS2-AS1,1,1,0,0,1,1,0,1,1,1,0,2,0,1,1,2,2,1,0,2,2,-1,2,1,-1,1,1,1,1,0,1,0,-1,1,2,1,0,2,1,0,1,0,1,1,1,1,0,0,1,1,1,0,2,1,1
HAS3,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,0,0,1,1,0,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,0,2,0,-1,-1,-1,-1,1
HASPIN,0,1,1,1,1,-1,0,-1,0,-1,0,-1,0,-1,-1,1,-1,0,-1,0,0,2,-1,0,-1,-1,0,-1,-1,1,-1,-1,-1,0,1,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,1,0,0,-1
HAT1,0,1,0,1,-1,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,-1,0,0,1,-1,0,1,0,1,-1,0,0,-1,0,1,-1,1,0,1,1,-1
HAUS1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,0,0,-1,0,1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,-1,-1,0,-1,-1,0,-2,-1,-1,-1,-1,-1,-1
HAUS2,0,0,-1,0,-1,0,0,1,0,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,-1,-1,-1,0,-1,0,1,1,0,0,-1,1,-1,1,-1,0,0,-1,1,0,-1,0,2,-1,-1,0,0,0,-1,1,-1,-1,-2
HAUS3,0,-1,-1,-1,-1,1,0,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,-1,-1
HAUS4,0,-1,0,0,-1,-1,0,0,-1,-1,0,0,0,0,1,-1,-1,0,0,0,0,-1,-1,0,-1,0,0,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1,0,-1
HAUS5,-1,1,1,-1,-1,-1,0,0,-1,0,0,-1,0,1,-1,0,1,0,0,0,0,0,-1,0,1,0,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1
HAUS6,0,1,0,-2,2,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,1,-1,-1,-2,-1,0,-1,-1,-2,0,0,1,-1,-1,-1,-1,-1,-1,-2,0,1,0,-1,-1,-1,-1,1,-2,-1,-1,-1,1,-1,-1,0
HAUS8,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,0,-1,1,0,1,0,1,1,-1,1,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
HAVCR1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,2,1,1,1,0,0,1,1,1,1,1,-1,0,1,0,1,0,1,-1,1,-1,-1,-1
HAVCR2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,2,1,1,1,0,0,1,1,1,1,1,-1,0,1,0,1,0,1,1,1,-1,-1,-1
HAX1,0,1,-1,1,1,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1,0,1,1,1,1,-1,1,1,-1,1,1,0,1,0,1,0,0,1,-1,-1,0,1,0,1,1,1,-1,0,-1
HBA1,0,0,-1,1,-1,-1,0,-1,-1,-1,0,-2,0,-1,-1,-1,-1,0,0,0,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,1,-1,0,1,-1,0,-1,0,-1,-1,-1,-1,1
HBA2,0,0,-1,1,-1,-1,0,-1,-1,-1,0,-2,0,-1,-1,-1,-1,0,0,0,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,1,-1,0,1,-1,0,-1,0,-1,-1,-1,-1,1
HBB,0,1,0,0,-1,-1,0,1,-1,0,0,0,0,0,-1,-1,1,-1,0,0,1,0,0,0,-1,0,0,-1,-1,-1,1,0,-1,1,-1,1,-1,1,1,0,-1,0,1,-1,0,1,-1,0,1,-1,-1,0,-1,-1,1
HBBP1,0,1,0,0,-1,-1,0,1,-1,0,0,0,0,0,-1,-1,1,-1,0,0,1,0,0,0,-1,0,0,-1,-1,-1,1,0,-1,1,-1,1,-1,1,1,0,-1,0,1,-1,0,1,-1,0,1,-1,-1,0,-1,-1,1
HBD,0,1,0,0,-1,-1,0,1,-1,0,0,0,0,0,-1,-1,1,-1,0,0,1,0,0,0,-1,0,0,-1,-1,-1,1,0,-1,1,-1,1,-1,1,1,0,-1,0,1,-1,0,1,-1,0,1,-1,-1,0,-1,-1,1
HBE1,0,1,0,0,-1,-1,0,1,-1,0,0,0,0,0,-1,-1,1,-1,0,0,1,0,0,0,-1,0,0,-1,-1,-1,1,0,-1,1,-1,1,-1,1,1,0,-1,0,1,-1,0,1,-1,0,1,-1,-1,0,-1,-1,1
HBEGF,0,1,0,0,1,1,0,1,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,2,1,0,1,0,0,1,1,1,1,1,0,2,0,0,1,0,1,1,1,-1,-1,-1
HBG1,0,1,0,0,-1,-1,0,1,-1,0,0,0,0,0,-1,-1,1,-1,0,0,1,0,0,0,-1,0,0,-1,-1,-1,1,0,-1,1,-1,1,-1,1,1,0,-1,0,1,-1,0,1,-1,0,1,-1,-1,0,-1,-1,1
HBG2,0,1,0,0,-1,-1,0,1,-1,0,0,0,0,0,-1,-1,1,-1,0,0,1,0,0,0,-1,0,0,-1,-1,-1,1,0,-1,1,-1,1,-1,1,1,0,-1,0,1,-1,0,1,-1,0,1,-1,-1,0,-1,-1,1
HBM,0,0,-1,1,-1,-1,0,-1,-1,-1,0,-2,0,-1,-1,-1,-1,0,0,0,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,1,-1,0,1,-1,0,-1,0,-1,-1,-1,-1,1
HBP1,1,1,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2,2,0,0,1,0,1,-1,1,1,0,2,0,-1,1,2,1,1,1,0,1,1,1,-1,-1,1,1,1,-1,1,0,1,1,0
HBQ1,0,0,-1,1,-1,-1,0,-1,-1,-1,0,-2,0,-1,-1,-1,-1,0,0,0,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,1,-1,0,1,-1,0,-1,0,-1,-1,-1,-1,1
HBS1L,0,-1,-1,0,1,-1,0,2,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,1,0,0,-1,0,0,0,-1,0,-1,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,1,-1,-1,0,-1,-1,-1
HBZ,0,0,-1,1,-1,-1,0,-1,-1,-1,0,-2,0,-1,-1,-1,-1,0,0,0,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,1,-1,2,1,-1,0,-1,0,-1,-1,-1,-1,1
HCAR1,-1,-1,0,1,-1,1,0,1,0,-1,0,0,0,-1,-1,-1,0,0,0,1,1,1,-1,0,-1,0,0,1,-1,1,-1,-1,-1,0,1,1,0,-1,-1,0,0,-1,0,1,0,1,-1,0,0,1,0,0,-1,0,1
HCAR2,-1,-1,0,1,-1,1,0,1,0,-1,0,0,0,-1,-1,-1,0,0,0,1,1,1,-1,0,-1,0,0,1,-1,1,-1,-1,-1,0,1,1,0,-1,-1,0,0,-1,0,1,0,1,-1,0,0,1,0,0,-1,0,1
HCAR3,-1,-1,0,1,-1,1,0,1,0,-1,0,0,0,-1,-1,-1,0,0,0,1,1,1,-1,0,-1,0,0,1,-1,1,-1,-1,-1,0,1,1,0,-1,-1,0,0,-1,0,1,0,1,-1,0,0,1,0,0,-1,0,1
HCFC1R1,0,1,-1,1,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,0,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1,1
HCFC2,-1,-1,0,1,-1,1,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,1,1,0,1,0,-1,0,0,1,-1,1,-1,0,-1,0,1,1,-1,0,-1,0,0,-1,0,1,0,1,-1,0,0,1,0,0,2,0,1
HCG4,0,-1,-1,-1,1,-1,0,0,0,-1,0,-2,0,0,-1,1,-1,-1,1,-1,1,0,0,1,1,1,-1,-1,-1,-1,1,-1,1,0,1,0,1,-1,1,0,1,0,-1,-1,0,1,0,0,0,0,-1,-1,-1,-1,-1
HCG4B,0,-1,-1,-1,1,-1,0,0,0,-1,0,-2,0,0,-1,1,-1,-1,1,-1,1,0,0,1,1,1,-1,-1,-1,-1,1,-1,1,0,1,0,1,-1,1,0,1,0,-1,-1,0,1,0,0,0,0,-1,-1,-1,-1,-1
HCG9,0,-1,-1,-1,1,-1,0,0,0,-1,0,-2,0,0,-1,1,-1,-1,1,-1,1,0,0,1,1,1,-1,-1,-1,-1,1,-1,1,0,1,0,1,-1,1,0,1,0,-1,-1,0,1,0,0,0,0,-1,-1,-1,-1,-1
HCG11,0,-1,-1,0,1,-1,0,0,1,-1,0,0,0,1,-1,1,0,-1,1,-1,1,0,1,1,1,1,0,-1,-1,-1,1,0,2,0,1,0,1,-1,1,0,1,0,0,1,0,1,0,0,0,1,-1,0,1,-1,0
HCG18,0,-1,-1,-1,1,-1,0,0,0,-1,0,-1,0,0,-1,1,-1,-1,1,-1,1,0,1,1,1,1,-1,0,-1,-1,1,-1,1,0,1,0,1,-1,1,0,1,0,-1,-1,0,1,0,1,0,0,-1,-1,-1,-1,-1
HCG22,0,-1,-1,-1,1,-1,0,0,0,-1,0,-1,0,0,-1,1,-1,-1,1,-1,1,0,0,1,1,1,-1,0,-1,-1,1,0,1,0,1,0,1,-1,1,0,1,0,-1,-1,0,1,0,1,0,0,-1,-1,-1,-1,-1
HCG23,0,-1,-1,-1,1,-1,0,-1,0,-1,0,0,0,1,-1,1,-1,-1,1,-1,1,0,1,1,1,1,-1,0,-1,-1,1,0,1,0,1,0,0,-1,1,0,1,0,-1,-1,0,1,0,0,0,0,-1,-1,1,-1,-2
HCG25,0,-1,-1,0,1,-1,0,-1,0,-1,-1,-1,0,0,-1,1,-1,-1,1,-1,1,0,0,1,1,1,0,-1,-1,-1,1,-1,1,0,1,0,0,-1,1,0,1,0,-1,-1,0,1,0,0,0,0,-1,-1,-1,-1,-1
HCG26,0,-1,-1,-1,1,-1,0,-1,0,-2,0,-2,0,0,-1,1,-1,-1,1,-1,1,0,-1,1,1,1,-1,0,-1,-1,1,-1,1,0,1,0,1,-1,1,0,1,0,-1,-1,0,1,0,1,0,0,-1,-1,-1,-1,-2
HCG27,0,-1,-1,-1,1,-1,0,-1,0,-2,0,-2,0,0,-1,1,-1,-1,1,-1,1,0,-1,1,1,1,-1,0,-1,-1,1,-1,1,0,1,0,1,-1,1,0,1,0,-1,-1,0,1,0,1,0,0,-1,-1,-1,-1,-2
HCK,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,-1,1,1,1
HCLS1,0,-1,0,0,0,1,0,1,-1,-1,0,0,0,0,0,1,1,-1,-1,0,0,1,0,-1,0,0,-1,1,-1,-1,-1,1,1,0,1,1,0,1,-1,0,1,1,1,0,0,-1,0,0,0,0,0,0,0,1,1
HCN1,1,1,1,0,1,1,0,1,2,2,0,0,-2,1,1,1,1,0,1,0,1,1,1,0,1,0,1,2,1,1,1,1,-1,1,1,1,1,1,1,1,0,2,0,2,1,2,1,1,1,1,1,1,0,1,1
HCN2,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-2,0,1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1
HCN3,0,1,-1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1,0,1,1,1,1,1,1,1,-1,1,1,0,1,0,1,0,0,1,-1,-1,0,1,0,1,1,1,-1,0,-1
HCN4,-1,0,1,-1,-1,-1,0,1,0,1,0,0,0,-1,-1,-1,1,-1,0,0,0,2,1,-1,-1,0,1,0,1,1,-1,-1,-1,1,-1,-1,1,0,0,0,1,-1,0,0,0,-1,-1,0,0,0,0,1,1,-1,0
HCP5,0,-1,-1,-1,1,-1,0,-1,0,-2,0,-2,0,0,-1,1,-1,-1,1,-1,1,0,-1,1,1,1,-1,0,-1,-1,1,-1,1,0,1,0,1,-1,1,0,1,0,-1,-1,0,1,0,1,0,0,-1,-1,-1,-1,-2
HCRT,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-2,0,-1,1,1,-1,1,0,0,1,0,-1,0,-1,1,1,1,0,0,-1
HCRTR1,0,-1,-1,-1,1,-1,0,0,-1,-1,0,-1,0,-1,0,1,0,0,1,0,0,1,-1,-1,1,0,-1,-1,-1,-1,1,-1,0,0,-1,0,1,0,1,0,1,0,1,-1,0,0,0,0,-1,-1,-1,1,1,0,-1
HCRTR2,1,-1,-1,0,1,-1,0,2,1,-1,0,0,0,1,-1,2,0,-1,0,0,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,-1,1,0,1,0,0,-1,1,1,1,0,0,1,-1,0,1,-1,0
HCST,-1,1,1,-1,-1,-1,0,0,-1,0,0,-1,0,1,-1,0,1,0,0,0,0,0,-1,0,1,0,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1
HDAC1,0,-1,-1,-1,1,-1,0,0,-1,-1,0,-1,0,-1,0,1,0,0,1,0,0,1,-1,-1,1,0,0,-1,-1,-1,1,-1,0,0,-1,0,1,0,1,0,1,0,1,-1,0,0,0,0,-1,-1,-1,1,1,0,-1
HDAC2,0,-1,-1,0,1,-1,0,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,1,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,1,0,0,0,0,-1,0,-1,0,0,1,-1,-1,0,-1,-1,0
HDAC3,0,1,0,0,1,1,0,1,0,0,0,-1,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,2,1,0,-1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,-1,1,-1,-1,-1
HDAC4,0,-1,0,1,-1,0,0,0,-1,0,0,0,0,0,-1,1,-1,0,-1,0,-1,-1,-2,-1,-1,0,-1,0,0,1,1,-1,-1,1,-1,0,-1,-1,1,0,1,-1,1,-1,0,0,-1,0,0,-1,1,0,0,1,-1
HDAC5,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,1,-1,1,1,1,0,-1,1,1,-1,1,0,0,1,1,-1,0,-1,1,1,1,0,0,-1
HDAC7,-1,-1,0,1,-1,1,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,0,1,1,1,-1,-1,0,1,1,0,1,0,1,0,0,-1,1,0,0,0,0,-1,-1,-1,0,0,1,-1,0,1,1,0,-1,-1,0,1
HDAC9,1,1,1,1,1,1,0,0,1,2,1,-2,0,1,2,1,0,1,0,1,0,1,0,0,1,-1,2,1,1,1,1,0,-1,1,1,1,1,2,1,2,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,2
HDAC10,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,-1,1,-1,-1,1,1,0,-1,-1,0,-1,-1,-1,-1,-1,0,-1
HDAC11,0,-1,0,-1,1,1,0,-1,-1,-1,0,-1,0,1,0,1,-1,-1,1,0,0,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,1,1,0,-1,1,0,-1,1,0,1,1,1,0,0,-1,1,-1,-1,-1,-1,1
HDC,0,0,1,0,-1,0,0,1,1,1,0,0,0,-1,-1,-1,1,0,0,0,0,1,2,-1,-1,0,1,0,0,1,0,0,-1,1,-1,-1,1,0,0,0,1,0,-1,0,0,-1,-1,0,0,0,-1,1,1,0,-2
HDDC2,0,-1,-1,0,1,-1,0,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,1,1,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,1,0,0,0,0,-1,1,-1,0,0,1,-1,-1,0,-1,-1,0
HDDC3,0,0,1,0,-1,0,0,1,0,1,0,-1,0,0,-1,-1,1,0,0,0,0,2,1,-1,-1,0,1,0,1,1,-1,-1,-1,1,-1,-1,1,0,0,0,1,-1,1,0,0,-1,-1,0,0,-1,1,1,1,0,-1
HDGF,0,1,-1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,1,1,0,1,1,-1,0,1,0,1,0,1,0,0,0,-1,-1,0,1,0,1,1,1,-1,0,-1
HDGFL1,1,-1,-1,0,1,-1,1,0,1,-1,0,1,0,1,-1,1,0,-1,1,-1,1,0,1,1,1,1,0,-1,-1,0,2,0,2,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,-1,0,1,0,0
HDHD2,-1,-1,-1,0,0,-1,0,-1,-1,0,0,0,0,-1,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,-1,-1,0,-1,-1,0,-2,-1,-1,-1,-1,-1,-1
