symbol,A2058,A2780,A375,A427,CAOV3,HCT116,HT144,HT29,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,NCIH520,OCUBM,OV90,OVCAR3,PA1,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,UWB1289,VCAP
KRT9,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSR1,0,1,0,1,1,2,0,1,1,1,0,1,3,0,1,0,1,2,5,1,0,2,0,1,0,2,0,0,0,0
KSR2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
LAMA1,19,5,0,0,4,0,9,0,0,10,20,0,0,6,0,0,0,4,5,8,0,0,18,0,0,0,0,5,3,0
LAMA2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
LAMA3,1,0,0,2,154,0,0,3,4,1,0,15,8,0,0,0,8,28,0,0,1,35,0,18,6,7,3,0,14,17
LAMA4,29,0,29,0,0,0,35,0,1,9,0,2,0,0,0,0,0,0,6,0,12,0,6,4,0,0,0,90,1,0
LAMA5,5,8,3,20,31,28,2,30,11,31,24,74,45,5,1,19,29,66,14,6,40,24,0,26,17,133,44,2,35,9
LAMB1,103,0,96,3,41,17,103,20,18,35,37,71,31,30,1,12,90,29,22,41,98,24,26,35,15,12,12,149,36,54
LAMB2,19,41,24,51,16,25,45,5,15,34,14,35,24,10,6,20,8,27,17,21,75,26,32,25,11,24,80,13,16,6
LAMB3,11,0,4,0,13,20,4,37,23,9,4,50,178,0,0,0,19,13,0,373,11,71,5,157,44,96,1,9,7,0
LAMB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAMC1,129,63,72,21,14,17,162,9,12,61,118,64,37,21,187,16,49,58,67,23,105,165,68,66,10,25,15,122,58,71
LAMC2,0,0,0,0,24,15,0,6,4,3,0,39,30,1,1,0,44,14,3,0,1,42,0,48,10,15,1,0,54,0
LAMC3,0,0,0,4,0,3,0,0,0,1,6,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
LAMTOR1,21,28,32,49,26,11,26,21,17,16,15,20,15,24,20,26,29,24,29,16,27,30,78,24,23,17,39,23,27,24
LAMTOR2,28,26,27,24,5,12,24,15,20,18,30,14,34,39,17,24,24,26,22,15,24,14,25,29,11,14,33,25,11,13
LAMTOR3,8,6,6,7,6,5,8,11,7,5,5,7,4,5,5,6,7,10,6,10,9,8,8,6,4,7,7,6,5,9
LAMTOR4,28,33,25,47,29,10,27,24,22,17,28,18,31,24,35,20,78,23,35,20,24,12,39,19,20,14,17,30,16,25
LAMTOR5,30,21,33,23,24,16,22,20,28,21,34,30,33,63,20,8,38,19,25,21,36,39,61,37,15,11,19,40,21,28
LAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LATS1,6,3,5,3,3,5,3,5,5,8,2,5,4,12,5,6,3,5,3,6,5,6,2,4,5,4,4,3,4,6
LATS2,11,14,5,6,4,4,10,4,3,5,5,7,3,20,1,2,8,2,10,7,5,6,7,2,2,3,5,2,6,4
LCK,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,29,2,0,0,3,0
LCN2,0,0,0,0,78,27,0,237,3,11,0,20,37,0,0,0,0,2,0,0,0,4,0,4,0,325,0,0,298,0
LCP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LDHA,357,225,229,99,138,58,447,342,129,125,325,175,239,241,124,46,38,124,47,42,214,484,334,236,81,36,77,376,55,75
LDHAL6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDHAL6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDHB,372,399,394,623,156,191,365,202,478,401,418,147,386,520,63,0,299,377,306,290,172,119,335,202,311,136,0,516,190,350
LDHC,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEF1,26,0,9,3,0,0,13,0,5,1,0,0,0,0,13,1,0,0,0,10,3,0,20,0,0,92,0,23,0,24
LEFTY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
LEFTY2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEPR,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3,0,6,1,0,1,0,1,0
LFNG,2,0,2,0,1,1,2,13,2,2,0,8,1,1,22,22,2,13,3,0,7,3,0,8,7,8,2,0,0,1
LGR4,2,24,2,1,3,1,5,33,16,4,11,12,13,1,2,11,48,49,20,0,2,15,1,7,1,3,5,4,8,23
LGR5,0,1,0,0,0,0,0,1,97,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,8,0,0,0,0,0
LGR6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,23,0,0,0,21,11,0,0,1,0
LHB,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0
LHCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIF,12,4,12,3,12,49,22,7,8,38,26,2,30,44,0,0,0,13,3,51,7,24,10,32,23,86,0,47,19,0
LIFR,0,0,2,4,1,4,4,0,0,2,6,1,1,6,1,3,3,2,2,0,0,3,0,4,0,0,0,3,0,9
LILRA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIMD1,2,4,1,2,1,5,4,3,5,5,4,5,4,2,1,4,0,2,7,6,13,1,5,3,6,2,3,3,3,5
LIPE,0,2,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0
LLGL1,9,11,10,10,3,9,10,4,6,8,4,5,7,7,4,6,4,10,20,11,8,6,7,4,3,6,4,6,2,6
LLGL2,0,1,0,10,11,20,0,16,13,1,2,13,18,1,10,22,10,8,8,3,0,10,0,2,16,29,25,0,7,4
LPAR1,2,0,0,4,3,4,8,0,0,7,0,5,4,1,0,0,0,1,0,0,33,4,0,8,1,0,4,2,1,1
LPAR2,0,0,2,6,8,6,3,3,4,8,0,7,6,1,1,10,5,5,9,2,2,6,1,6,3,3,6,2,5,1
LPAR3,5,1,7,2,7,16,6,0,0,3,0,0,0,2,0,0,0,7,8,0,0,1,10,1,0,0,0,0,1,0
LPAR5,0,0,0,0,2,1,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
LPAR6,2,0,2,0,1,0,1,3,0,0,0,0,0,0,10,1,2,0,1,0,1,0,1,0,0,0,0,2,0,2
LPIN1,2,5,5,2,2,1,6,2,3,5,5,2,3,2,2,9,1,6,2,12,8,3,14,4,1,2,1,3,4,5
LPIN2,4,6,6,10,4,4,4,26,6,5,3,6,4,8,1,9,8,10,4,11,5,12,3,7,14,39,0,3,12,10
LPIN3,1,7,1,12,1,5,0,9,10,4,3,11,4,4,0,4,5,4,2,16,8,5,6,4,5,14,10,4,3,4
LPL,9,0,7,0,18,0,3,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,96,0,24
LRP2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
LRP5,11,14,10,15,14,16,7,64,14,10,15,24,20,5,21,15,41,11,3,14,1,10,12,59,55,45,16,10,23,11
LRP6,11,8,11,9,6,7,8,8,12,11,2,5,3,10,13,9,6,13,7,7,5,5,5,4,15,6,2,8,8,7
LSP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,41,0
LTB4R2,2,1,2,1,1,3,2,2,2,1,1,1,3,3,2,1,0,2,2,2,1,0,2,1,4,5,3,2,1,1
LTBP1,5,1,0,4,3,1,4,0,4,5,0,5,6,1,2,15,8,28,6,9,57,8,0,52,0,3,16,7,9,4
LTBR,18,0,14,15,29,22,26,23,22,40,12,23,14,0,2,10,21,9,0,17,10,4,20,13,19,19,4,26,23,20
LY96,3,0,0,0,0,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,14,0,0,9,0,0,0,15,0,0
LYN,9,6,2,2,5,6,2,0,10,5,4,5,9,1,3,0,5,3,6,11,2,6,2,3,6,2,0,2,8,6
MAGI1,0,2,1,1,2,8,0,3,3,1,0,2,1,2,3,2,0,2,7,1,3,0,0,1,5,1,4,5,5,8
MAGI2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MAGI3,1,1,1,1,1,2,0,5,4,1,1,1,1,1,2,6,2,1,1,1,1,3,1,4,2,2,3,1,3,1
MALT1,4,4,4,3,0,15,4,2,3,4,6,7,1,4,25,2,2,3,3,6,3,8,4,3,3,4,1,1,6,4
MAML1,4,8,5,5,5,6,4,5,8,11,3,4,3,3,15,15,4,5,8,8,3,5,6,2,7,15,4,2,3,11
MAML2,5,0,7,0,3,1,3,3,3,2,1,5,1,0,18,0,0,2,3,0,5,10,1,2,6,11,0,5,19,1
MAML3,7,4,5,2,0,2,2,7,2,0,2,0,5,0,1,0,1,0,0,1,2,0,1,1,0,2,1,2,0,11
MAP2K1,23,21,23,8,34,15,20,31,28,45,23,36,57,12,48,13,28,16,27,18,26,29,22,22,25,17,15,14,25,21
MAP2K2,22,19,17,34,16,23,33,20,16,14,18,14,13,26,33,24,16,11,53,25,19,24,37,12,22,13,13,37,21,12
MAP2K3,14,6,19,9,11,12,26,20,17,12,28,20,25,47,10,8,5,17,8,27,11,6,21,9,23,19,5,23,15,9
MAP2K4,7,9,5,8,5,8,5,4,6,10,6,6,7,7,8,5,6,11,9,6,3,4,4,7,7,4,5,6,4,8
MAP2K5,2,2,3,2,3,3,2,5,5,2,2,1,5,1,9,3,1,2,5,3,5,2,2,3,4,5,3,2,3,5
MAP2K6,1,10,3,0,1,0,1,1,0,0,2,0,0,0,2,1,3,1,2,0,1,0,0,1,2,1,0,0,0,7
MAP2K7,6,10,10,7,4,12,7,9,8,6,6,4,6,7,14,15,4,5,12,12,7,8,8,4,14,10,9,6,16,6
MAP3K1,4,0,3,1,3,4,4,8,4,2,0,3,3,2,3,24,3,2,2,2,2,4,8,3,6,28,17,7,4,2
MAP3K11,11,4,10,10,5,4,9,9,6,9,4,6,3,4,5,9,7,7,12,4,6,6,21,6,5,10,10,6,8,17
MAP3K12,3,11,6,19,3,4,5,0,1,2,1,2,0,3,1,0,2,2,2,5,6,1,6,5,0,0,4,3,0,2
MAP3K13,2,0,1,3,5,2,2,2,2,1,1,2,2,0,5,5,1,2,1,1,3,1,1,2,2,2,4,2,3,1
MAP3K14,4,4,3,9,3,3,3,1,3,3,4,13,1,30,0,1,1,4,2,1,7,9,2,12,3,2,1,1,2,2
MAP3K2,4,3,4,5,9,8,4,11,5,6,3,6,3,7,7,9,5,8,2,5,7,14,4,4,6,11,2,5,9,5
MAP3K20,3,3,2,0.0,8,0.0,3,0.0,3,29,6,11,3,7,4,0.0,2,2,0.0,0.0,10,8,5,10,0.0,0.0,2,5,0.0,3
MAP3K3,7,4,6,5,6,5,8,3,2,3,3,3,1,2,4,7,2,3,13,5,4,5,12,10,5,4,8,4,3,6
MAP3K4,7,2,4,5,2,7,3,5,6,7,3,5,5,5,10,2,3,2,8,4,4,6,0,5,3,6,4,5,5,3
MAP3K5,2,0,1,2,1,8,2,9,13,2,3,13,5,3,1,16,4,1,1,4,3,4,0,3,2,8,1,4,6,9
MAP3K6,5,3,5,9,6,4,6,2,5,23,2,6,1,6,0,12,2,3,3,3,7,15,12,4,1,7,3,9,3,3
MAP3K7,9,12,10,11,16,11,8,8,7,12,6,9,5,11,12,10,8,15,11,15,12,10,7,12,11,5,6,8,10,6
MAP3K8,0,1,0,0,4,0,0,6,8,10,2,4,2,15,0,1,2,4,0,0,1,3,0,0,0,5,0,0,6,0
MAP4K1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0
MAP4K2,5,2,4,8,5,4,2,4,2,6,1,4,1,3,3,8,2,4,6,4,2,3,3,5,1,5,6,2,4,8
MAP4K3,5,4,4,9,7,7,7,7,6,7,3,9,5,9,11,9,13,11,6,6,8,13,12,5,4,8,4,5,17,6
MAP4K4,24,11,19,8,14,13,32,3,13,25,10,13,14,11,22,8,18,15,17,13,30,32,22,30,12,10,4,24,25,13
MAPK1,14,13,12,4,43,16,17,11,13,10,9,13,10,10,12,17,18,14,10,13,13,21,16,11,15,25,10,14,10,9
MAPK10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
MAPK11,6,9,3,32,2,9,7,1,4,1,1,15,0,3,0,12,0,1,1,10,2,2,3,9,3,2,9,11,0,5
MAPK12,3,11,2,8,2,8,3,1,3,3,6,3,5,1,1,1,2,0,3,8,1,0,3,4,5,3,1,7,1,3
MAPK13,0,0,0,6,9,10,0,25,12,0,0,8,20,0,5,1,3,2,0,42,1,1,0,3,22,11,19,0,6,13
MAPK14,13,9,6,6,8,8,9,13,11,8,6,10,9,11,9,19,9,9,14,13,12,13,11,6,13,6,14,7,7,8
MAPK15,0,0,0,4,2,11,0,1,2,2,0,5,6,1,2,0,1,3,1,6,0,1,0,0,1,4,14,0,0,0
MAPK3,7,8,10,18,13,9,9,17,6,10,5,13,11,4,9,20,12,6,25,17,9,18,9,12,8,26,13,7,14,3
MAPK4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MAPK6,20,18,21,7,9,20,19,21,13,21,22,14,31,12,32,18,13,21,22,16,18,18,15,27,13,17,8,13,8,20
MAPK7,3,4,2,1,2,1,5,2,1,4,2,4,1,3,2,2,2,5,3,4,3,2,4,2,2,2,4,2,2,2
MAPK8,3,4,3,5,6,7,2,5,4,4,2,2,6,7,4,5,5,6,6,7,2,7,3,2,6,4,3,2,6,6
MAPK8IP1,1,4,4,9,3,3,2,0,0,5,0,2,0,1,3,9,1,13,8,0,1,8,4,7,2,2,6,2,0,9
MAPK8IP2,0,2,0,6,3,1,2,0,2,0,0,3,0,1,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,7
MAPK8IP3,6,7,7,5,3,8,12,8,6,4,3,10,4,3,16,3,11,8,8,9,13,9,4,6,8,18,6,11,5,5
MAPK9,5,5,5,8,11,6,5,6,9,13,10,5,8,4,11,18,6,4,5,9,3,12,6,5,6,11,9,3,2,24
MAPKAP1,18,16,20,9,8,12,20,10,12,24,20,17,14,16,13,20,16,28,24,34,18,22,13,11,13,10,22,15,9,13
MAPKAPK2,25,21,22,11,14,18,15,25,19,25,11,20,13,10,13,33,21,18,34,34,17,25,26,25,20,30,21,15,17,7
MAPKAPK3,5,17,10,21,11,16,9,9,16,26,16,23,13,8,7,4,4,6,28,25,24,28,15,10,27,11,13,8,10,14
MAPKAPK5,3,3,2,3,1,4,2,5,6,2,4,3,4,4,4,4,4,5,3,4,2,2,2,2,6,5,4,3,5,5
MAPT,0,0,0,2,0,4,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,3
MATK,0,5,0,6,1,0,0,0,0,6,0,0,0,6,0,5,0,0,0,0,0,3,0,0,0,0,0,1,2,5
MAVS,11,11,15,3,11,24,6,18,13,9,10,9,13,3,11,7,11,7,13,17,24,25,18,11,25,8,17,8,14,15
MAX,11,12,10,6,8,10,12,8,12,11,10,7,9,10,8,5,11,6,6,19,13,11,12,11,27,18,12,15,5,11
MC2R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCL1,77,118,125,46,66,55,109,76,37,122,68,38,133,109,62,56,38,90,90,379,75,78,67,74,75,62,53,63,95,56
MDM2,5,5,10,12,5,16,14,5,18,5,5,7,13,12,3,13,6,5,10,26,2,3,3,3,4,5,10,18,4,9
MDM4,5,7,6,1,1,16,4,8,5,4,5,4,5,4,4,7,2,6,4,9,3,3,3,2,5,6,6,5,3,3
ME1,17,2,12,3,19,20,20,16,30,18,63,8,64,2,42,0,40,14,4,0,11,15,0,41,8,3,0,31,15,3
ME3,0,0,1,0,0,0,0,3,3,1,1,3,3,1,2,0,6,1,0,6,2,0,0,10,7,11,0,0,3,7
MECOM,0,0,0,4,0,0,0,7,4,0,0,0,3,0,0,4,12,5,0,2,0,43,0,8,0,1,1,1,0,0
MED1,21,19,19,8,7,18,17,12,13,8,11,12,10,21,18,18,6,9,11,24,11,26,15,11,22,13,19,9,10,14
MED12L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MED13,10,7,9,10,11,17,8,14,8,4,5,8,7,10,25,20,6,17,4,9,6,10,5,12,15,15,10,6,8,9
MED13L,4,7,5,8,4,14,4,5,9,3,2,8,3,10,6,6,2,7,5,5,6,7,4,3,6,12,33,4,7,8
MED16,7,14,11,4,4,8,7,6,12,5,5,5,6,10,15,16,7,9,32,10,8,14,8,9,7,7,9,9,7,14
MED17,3,3,6,3,4,5,2,4,3,4,2,3,1,3,4,3,2,3,1,5,3,4,2,3,5,5,3,2,3,4
MED24,13,19,11,7,7,7,9,7,11,8,13,11,11,17,13,28,13,6,16,11,10,16,12,8,10,12,16,8,7,15
MED27,14,9,13,3,6,7,11,6,5,16,13,9,7,10,9,14,11,13,14,17,7,10,11,7,9,6,10,10,10,9
MED30,8,8,10,7,8,9,6,16,8,12,5,13,4,8,16,9,11,9,12,9,7,8,6,3,6,5,3,6,14,6
MED4,26,13,17,10,11,19,19,17,13,11,11,9,9,13,15,11,17,10,15,17,14,14,12,11,11,6,13,10,18,13
MEF2A,6,8,6,6,8,16,8,10,9,5,1,6,5,3,5,7,4,3,4,10,11,12,10,10,9,11,3,7,16,6
MEF2B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEF2C,3,12,1,3,0,1,4,0,6,0,3,0,0,0,0,0,0,0,0,0,2,0,6,1,0,1,0,5,0,0
MEF2D,9,14,9,15,4,10,7,8,2,10,7,5,19,28,6,7,6,5,6,8,8,7,16,8,7,15,6,7,11,4
MEFV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEGF8,10,7,8,3,5,7,9,5,4,3,2,5,4,2,11,6,13,3,17,2,12,12,5,10,5,10,4,11,6,11
MET,15,0,15,13,56,77,7,64,49,18,13,48,21,35,2,7,16,5,4,49,10,18,22,48,55,64,0,2,97,0
MFN1,14,9,10,22,25,11,14,13,9,6,8,14,7,13,13,16,6,20,8,12,20,8,10,11,8,10,31,11,17,9
MFN2,39,39,47,20,26,25,30,19,39,35,35,42,26,38,40,36,29,53,22,16,27,38,61,32,35,29,26,39,29,30
MFNG,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,50,0,0,0,0,0
MGRN1,5,9,8,3,4,4,11,7,6,11,4,5,3,2,9,6,7,4,9,7,4,9,6,4,6,11,6,4,4,5
MIOS,5,5,3,6,2,5,3,3,7,9,4,5,6,5,6,11,1,6,6,7,5,1,3,6,8,5,5,5,4,16
MKNK1,3,2,4,2,9,4,2,3,4,4,2,2,4,2,1,3,3,1,3,3,3,3,5,4,2,8,5,2,2,2
MKNK2,5,25,10,30,16,49,11,58,14,16,13,15,43,21,57,38,7,26,22,20,26,18,11,16,44,33,20,6,42,18
MLKL,2,0,4,2,1,1,1,4,6,4,6,4,9,1,1,1,0,0,0,4,2,3,1,3,9,4,1,1,2,0
MLST8,12,19,13,13,8,6,13,9,11,18,16,10,15,6,17,10,15,10,20,9,8,12,11,8,9,13,11,9,9,11
MLYCD,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,0,0,0
MMP1,1340,2,1,0,0,0,9,0,0,15,5,0,0,4,0,0,36,0,0,15,45,11,46,0,0,65,0,1,0,0
MMP13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMP14,124,1,30,0,16,6,310,2,9,1,0,11,7,0,0,0,19,0,18,11,380,0,299,107,2,22,0,143,28,0
MMP2,36,0,32,0,1,0,15,0,0,33,0,14,0,0,7,0,0,1,15,0,563,30,0,94,0,0,0,21,0,0
MMP3,0,36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMP7,0,0,0,0,0,0,0,43,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,31,0,84,0,0,0,0
MMP9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOB1A,20,27,20,42,59,38,19,28,24,21,20,38,20,36,31,32,20,28,18,34,21,29,18,20,15,24,15,21,40,12
MOB1B,8,5,5,7,8,12,7,4,3,3,2,5,3,4,2,4,3,9,3,5,4,5,6,4,3,4,3,7,4,4
MOSMO,16,2,28,5,1,10,11,7,2,3,1,5,1,2,3,2,2,2,3,5,3,2,6,3,6,6,1,13,6,1
MPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRAS,0,9,2,6,6,3,7,0,1,2,0,4,0,4,0,2,0,8,5,4,4,4,9,5,0,1,3,8,3,0
MS4A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MST1,1,1,1,2,1,4,1,0,1,0,0,1,1,0,0,1,1,0,0,0,2,0,0,2,0,2,3,0,1,1
MST1R,0,0,0,8,7,14,0,15,10,0,0,19,28,0,0,9,1,1,0,5,0,10,0,13,20,21,14,0,5,1
MTOR,12,12,12,6,11,7,9,7,7,11,9,13,8,15,16,14,7,20,12,9,9,12,19,9,10,16,9,10,7,16
MUC5B,0,0,3,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYB,0,0,0,0,0,0,0,8,18,0,0,0,0,0,7,8,0,0,0,1,0,0,0,0,6,1,6,0,3,0
MYC,10,57,4,18,13,99,11,63,77,49,60,13,103,41,54,18,31,11,30,202,11,19,27,30,286,87,18,28,85,101
MYD88,8,0,12,0,10,5,14,10,16,11,6,21,8,3,6,6,1,8,7,9,16,3,15,14,10,10,16,3,10,6
MYH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYH7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
MYL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0
MYL6,114,64,76,182,217,37,122,69,133,64,92,145,97,137,44,84,166,85,176,42,158,245,81,93,46,55,167,59,75,57
MYL6B,12,12,23,27,15,13,15,9,10,7,7,8,8,11,7,8,17,11,35,25,13,9,11,12,17,10,6,12,8,10
MYL9,9,132,2,38,28,6,10,0,1,11,0,141,0,44,0,0,5,13,188,11,26,7,0,3,4,11,30,0,27,0
MYLK,1,1,0,1,11,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,20,7,0,16,0,0,0,1,0,0
MYLK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYLK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYLK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAIP,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1
NANOG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
NBL1,4,1,2,4,2,3,6,3,7,3,1,9,1,1,0,5,0,3,0,5,33,9,23,8,2,17,6,18,19,0
NCF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCK1,7,9,6,8,13,8,8,6,6,18,7,8,7,6,13,7,6,9,7,7,13,11,8,10,8,7,9,10,12,8
NCK2,25,11,8,13,16,10,33,12,14,13,6,15,5,5,10,15,26,13,15,10,10,24,58,8,9,19,5,21,15,13
NCOA1,3,3,2,6,5,4,2,2,4,2,2,5,2,3,3,7,5,5,5,6,4,6,3,3,6,6,4,3,3,5
NCOA2,4,7,3,4,9,6,5,9,4,4,1,8,4,1,5,9,2,11,3,9,4,4,5,4,3,11,7,3,9,18
NCOA3,9,5,7,5,4,11,10,10,4,4,7,30,10,12,3,22,19,12,5,9,24,17,7,4,8,14,13,6,18,8
NCOR1,10,12,9,8,5,5,7,10,12,5,8,7,9,19,5,10,8,13,11,3,9,6,5,4,15,8,5,4,7,18
