symbol,A2058,A2780,A375,A427,CAOV3,HCT116,HT144,HT29,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,NCIH520,OCUBM,OV90,OVCAR3,PA1,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,UWB1289,VCAP
IL3,0,0,-1,1,1,-1,0,0,1,-1,1,0,1,1,1,-1,0,1,0,0,-1,-1,1,0,0,1,0,-1,-1,0
IL4,0,0,-1,1,1,-1,0,0,1,-1,1,0,1,1,1,-1,0,1,0,0,-1,2,1,0,0,1,0,-1,-1,0
IL4R,0,0,-1,0,1,0,0,-1,0,-1,1,0,-1,-1,1,0,0,-1,0,0,-1,0,-1,-1,0,0,0,-1,1,-1
IL5,0,0,-1,1,1,-1,0,0,1,-1,1,0,1,1,1,-1,0,1,0,0,-1,-1,1,0,0,1,0,-1,-1,0
IL5RA,0,0,1,0,1,0,1,-1,0,1,0,1,-1,-1,0,0,-1,0,0,-1,1,1,-1,-1,0,-1,1,-1,-1,1
IL6,1,0,0,1,-1,0,1,1,1,1,1,1,1,1,0,1,-1,0,0,0,1,-1,-1,1,1,0,1,1,-1,0
IL6R,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,-1,0,0,-1,-1,1,1,0,0,1,0,1,1
IL6ST,0,0,1,2,-1,0,1,0,1,1,1,0,1,-1,-1,-1,0,0,0,0,-1,0,0,1,1,0,1,0,-1,-1
IL7,1,0,1,0,0,2,0,1,0,-1,0,1,1,1,1,1,0,0,-1,1,1,1,0,0,0,0,1,1,1,1
IL7R,1,0,0,1,1,0,1,1,1,2,1,1,1,1,1,2,-1,0,0,0,-1,0,0,1,1,0,1,1,0,1
IL9,0,0,0,1,1,-1,0,0,1,-1,1,0,1,1,1,-1,0,1,0,0,-1,2,1,0,-1,1,0,-1,-1,0
ILK,0,0,-1,0,-1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,1,1,-1,-1,-1,-1,0
INHBA,1,0,0,1,2,0,1,1,1,-1,1,1,1,1,0,1,-1,0,0,0,1,-1,-1,1,1,0,1,1,1,1
INHBB,0,0,-1,0,0,-1,-1,0,0,1,1,0,0,0,0,-1,1,-1,0,1,1,0,0,-1,-1,0,-1,0,1,0
INHBC,0,0,0,1,-1,-1,0,0,1,-1,1,0,1,1,-1,1,1,1,0,1,-1,0,0,-1,0,0,1,0,0,1
INHBE,0,0,0,1,-1,-1,0,0,1,-1,1,0,1,1,-1,1,1,1,0,1,-1,0,0,-1,0,0,1,0,0,1
INPP5D,0,0,-1,0,-1,0,0,0,0,-1,1,0,1,0,0,0,1,-1,0,1,1,0,0,1,0,0,-1,1,-1,0
INPPL1,0,0,0,2,1,-1,-1,1,1,-1,-1,0,-1,1,0,1,1,1,0,1,0,-1,2,1,1,0,1,-1,1,1
INS,0,0,-1,0,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1
INSL3,-1,0,1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,0,1,1
INSL5,0,0,1,0,2,0,-1,0,0,1,1,0,-1,0,-1,1,0,0,0,0,1,0,1,1,0,-1,-1,1,0,0
INSR,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,1,1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,0,-1,-1
INVS,0,0,1,-1,-1,0,-1,0,0,1,1,1,-1,0,-1,1,0,-1,0,1,1,0,-1,-1,0,0,-1,-1,0,0
IQCE,1,0,-1,1,-1,0,0,1,1,2,1,1,1,1,-1,1,-1,-1,0,1,1,-1,-1,1,1,0,1,1,-1,0
IRAK2,-1,0,0,0,1,-1,1,-1,0,1,-1,0,-1,-1,-1,1,-1,0,0,1,1,0,-1,-1,0,-1,0,-1,-1,1
IRAK3,0,0,1,2,-1,2,0,0,1,-1,1,0,1,1,-1,1,1,0,0,1,-1,1,0,0,0,0,1,1,-1,1
IRAK4,0,0,1,0,1,0,0,0,1,-1,1,0,-1,1,1,1,1,2,0,0,-1,1,0,-1,0,0,1,1,1,1
IRF1,0,0,-1,1,1,-1,0,0,1,-1,1,0,1,1,1,-1,0,1,0,0,-1,-1,1,0,0,1,0,-1,-1,0
IRF3,0,0,0,0,-1,-1,0,1,0,-1,-1,1,1,-1,-1,0,1,0,0,0,0,0,-1,1,-1,0,-1,0,0,1
IRF5,1,0,0,0,1,0,1,1,1,1,1,0,-1,1,-1,1,1,0,0,1,1,-1,0,-1,1,0,-1,1,1,1
IRF7,0,0,-1,0,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1
IRF9,0,0,-1,0,0,0,0,-1,0,1,1,-1,1,1,-1,-1,0,0,0,0,-1,0,-1,0,0,0,-1,0,1,0
IRS1,0,0,-1,0,-1,0,0,0,0,-1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,-1,1,-1,0
IRS2,1,0,2,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,2
ISG15,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,1,-1,0,0,2,0,1,0,0,1,1,-1,0,-1,0,0,1
ITCH,0,0,1,1,-1,0,1,1,0,1,1,1,1,0,-1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1
ITGA1,0,0,1,1,-1,0,1,1,1,1,1,0,1,-1,-1,-1,0,1,0,0,-1,0,0,1,1,0,1,0,-1,-1
ITGA10,0,0,1,1,1,0,-1,0,0,1,1,0,1,1,1,1,0,0,0,-1,-1,2,1,1,0,0,1,1,1,0
ITGA11,0,0,1,-1,1,0,1,1,1,-2,1,0,1,0,1,0,1,-1,0,0,1,0,1,1,0,0,0,-1,0,1
ITGA2,0,0,1,2,-1,0,1,1,1,1,1,0,1,-1,-1,-1,0,0,0,0,-1,0,0,1,1,0,1,0,-1,-1
ITGA2B,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,1,1,1,0,1,-1,1,-1,1,-1,0,1,0,0,-1
ITGA3,0,0,0,1,2,1,0,0,0,-1,1,0,1,0,0,-1,1,0,0,0,-1,0,0,1,0,0,1,0,0,1
ITGA4,0,0,-1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,-1,1,0,0,1,1,0,-1,1,2,0
ITGA5,0,0,0,1,1,-1,0,0,1,-1,1,0,1,1,0,1,1,0,0,1,-1,0,0,-1,1,0,1,0,1,1
ITGA6,0,0,-1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,2,1,0,-1,1,1,0
ITGA7,0,0,0,1,1,-1,0,0,1,-1,1,0,1,1,-1,1,1,0,0,1,-1,0,0,-1,1,0,1,0,0,1
ITGA8,0,0,-1,0,1,0,-1,0,0,-1,-1,-1,1,0,-1,0,-1,-1,0,1,1,0,0,-1,0,0,1,-1,0,0
ITGA9,0,0,0,0,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,0,-1,1,-1,-1,1
ITGAL,0,0,-1,0,1,0,0,-1,0,-1,1,0,-1,0,1,0,0,-1,0,0,-1,0,-1,1,0,0,0,-1,1,-1
ITGAM,0,0,-1,0,1,0,0,-1,0,-1,1,0,-1,0,1,0,0,-1,0,0,-1,0,-1,1,0,0,0,-1,1,-1
ITGAV,0,2,-1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,-1,1,1,0,1,1,0,-1,1,2,0
ITGB1,0,0,-1,0,1,0,-1,0,0,-1,0,0,1,0,-1,0,0,-1,0,-1,1,0,0,-1,0,0,-1,-1,0,0
ITGB2,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,1,1,1,0,1,-1,0,0,1,-1,0,0,-1,-1,1
ITGB3,0,0,-1,1,0,1,0,0,0,-1,1,0,1,0,0,-1,1,1,0,0,-1,0,0,1,0,0,1,0,0,1
ITGB4,0,0,-1,1,0,1,0,-1,0,-1,1,-1,0,0,0,1,0,0,0,1,-1,0,1,1,1,0,1,0,0,-1
ITGB5,0,0,0,1,2,0,1,1,0,-1,-1,0,-1,1,2,1,0,2,0,0,1,0,1,1,0,0,0,1,1,0
ITGB6,0,0,-1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,-1,1,0,-1,1,2,0
ITGB7,0,0,-1,1,-1,-1,0,0,1,-1,1,0,-1,1,0,1,1,0,0,1,-1,0,0,-1,1,0,1,0,1,1
ITGB8,1,0,1,1,-1,0,1,0,1,1,1,1,1,1,0,1,-1,0,0,-1,1,-1,-1,1,1,0,1,1,-1,0
ITK,0,0,0,1,1,-1,0,0,1,1,1,0,1,1,1,-1,-1,1,0,-1,-1,0,1,1,0,1,1,-1,1,0
ITPR1,0,0,0,0,1,0,1,-1,0,1,-1,0,-1,-1,0,1,-1,0,0,-2,1,0,-1,-1,0,-1,1,-1,-1,1
ITPR2,0,0,1,1,-1,0,0,1,1,1,0,0,-1,1,-1,1,1,1,0,0,-1,2,0,-1,2,0,1,1,-1,1
ITPR3,1,0,-1,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-2,1,0,-1,0,0,0,0,1,-1,0,-1,0,-1,-1,2
JAG1,0,0,1,0,1,0,-1,0,0,-1,1,0,1,0,-1,1,1,2,0,1,2,1,1,-1,1,-1,1,1,1,1
JAG2,2,2,-1,2,2,2,1,-1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1
JAK1,0,0,1,0,2,0,-1,0,0,1,-2,0,-1,0,-1,1,-2,0,0,0,1,0,1,1,0,-1,-1,1,0,0
JAK2,0,-1,1,-1,-1,0,-1,1,0,1,-1,0,-1,-1,1,-1,-2,2,0,-2,-1,-1,-1,1,-1,0,-1,-2,-1,-2
JAK3,-1,0,1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,0,1,1
JMJD7-PLA2G4B,0,0,-1,-1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,-1,-1,0,0,0,0,-1,-1,0
JUN,0,0,0,0,2,0,-1,0,0,1,-1,0,-1,0,-1,1,0,0,0,0,1,0,1,1,0,-1,-1,1,0,0
JUND,-1,0,1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,0,1,1
KAT2A,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,1,1,-1,0,0,-1,1,-1,1,-1,0,1,0,0,-1
KAT2B,0,0,1,0,-1,0,1,-1,0,-1,0,0,0,-1,-1,-1,-1,0,0,-1,1,-1,-1,1,0,-1,1,-1,-1,1
KCNJ12,0,0,0,1,-1,0,0,-1,0,-1,1,0,1,-1,1,-1,-1,1,0,0,-1,-1,0,-1,0,0,-1,0,-1,0
KCNJ14,0,0,0,0,-1,-1,0,1,0,-1,-1,1,1,-1,-1,0,1,0,0,0,0,0,-1,-1,-1,0,-1,0,0,1
KCNJ18,0,0,0,1,-1,0,0,-1,0,-1,1,0,1,-1,1,-1,-1,1,0,0,-1,-1,0,-1,0,0,-1,0,-1,0
KCNJ2,0,0,1,1,1,2,1,0,0,-1,1,1,1,1,1,1,0,1,0,-1,-1,0,1,1,1,0,1,1,0,0
KCNJ3,0,0,-1,0,0,0,0,-1,0,0,1,0,1,0,1,0,0,0,-1,-1,1,0,0,-1,1,0,-1,1,2,0
KCNJ4,0,0,-1,-1,0,-1,0,-1,0,0,-2,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,0,-1,0
KCNJ5,0,0,0,-1,-1,0,-1,1,1,-1,-1,1,-1,-1,1,-1,1,-1,0,0,1,-1,-1,-1,1,1,2,-1,2,1
KCNJ6,0,0,-1,0,1,0,-1,-1,0,1,-1,0,1,-1,-1,1,1,1,0,0,-1,0,0,1,0,0,0,-1,-1,1
KCNJ8,0,0,1,1,-1,0,0,1,1,1,0,1,-1,1,-1,1,0,1,0,0,-1,-1,0,-1,2,0,1,1,-1,1
KCNJ9,1,1,1,1,-1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,-1,-1,1,1,0,0,1,0,1,0
KCNMA1,0,0,-1,0,1,1,-1,0,0,1,1,0,1,0,2,1,0,1,0,1,-1,0,0,-1,1,0,1,-1,1,0
KCNMB1,0,0,-1,1,1,0,0,0,1,1,1,0,1,1,1,-1,0,1,0,1,-1,0,1,-1,0,1,1,-1,1,0
KCNMB2,1,0,-1,2,2,0,1,0,0,-1,0,0,0,1,2,1,1,1,0,-1,1,0,1,1,0,0,2,1,2,0
KCNMB3,1,0,-1,2,2,0,1,1,0,-1,0,0,0,1,2,1,-1,1,0,-1,1,0,1,1,0,0,2,1,2,0
KCNMB4,0,0,1,1,-1,0,0,0,1,0,1,0,1,1,-1,1,1,0,0,1,-1,1,0,0,0,0,1,1,-1,1
KCNU1,0,0,-1,0,-1,1,-1,-1,0,-1,-1,-1,1,-1,2,1,-1,1,0,0,-1,1,0,-1,0,-1,1,0,-1,1
KDR,0,0,0,0,1,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,-1,0,-1,1,0,0,-1,-1,-1,0
KIDINS220,0,0,1,1,2,0,0,0,0,1,1,0,1,1,1,1,1,-1,0,0,1,-1,0,-1,0,0,-1,1,1,0
KIF3A,0,0,-1,1,1,-1,0,0,1,-1,1,0,1,1,1,-1,0,1,0,0,-1,2,1,0,0,1,0,-1,-1,0
KIF7,0,0,0,-1,1,-1,1,1,1,0,1,0,1,0,-1,1,0,-1,0,1,1,0,1,1,0,0,-1,0,1,1
KIT,0,0,0,0,1,0,-1,2,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,-1,0,-1,1,0,0,-1,-1,-1,0
KITLG,0,-1,1,0,1,0,0,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,-1,1,0,0,0,0,1,1,-1,1
KLF2,-2,0,1,0,-1,-1,0,-1,0,2,-1,-1,-1,-1,0,1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,0,1,1
KLF4,0,0,0,-1,1,0,0,0,0,0,1,0,-1,0,-1,1,1,-1,0,1,1,0,-1,-1,0,0,1,-1,0,1
KNG1,1,0,-1,2,2,0,1,0,0,-1,-1,0,0,1,2,1,0,1,0,1,1,0,1,1,1,0,2,1,2,0
KRAS,0,0,1,1,-1,0,0,1,1,1,0,0,-1,1,-1,1,0,1,0,0,-1,2,0,-1,2,0,1,1,-1,1
KRIT1,1,-1,1,0,1,0,1,1,1,0,1,0,2,1,-1,1,1,0,0,1,1,-1,0,-1,1,0,-1,1,1,1
KRT10,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,2,1,-1,0,0,-1,2,-1,1,0,0,1,0,-1,1
KRT12,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,2,1,-1,0,0,-1,2,-1,1,0,0,1,0,-1,1
KRT13,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,2,-1,1,-1,0,1,0,-1,1
KRT14,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,1,-1,1,-1,0,1,0,-1,1
KRT15,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,2,-1,1,-1,0,1,0,-1,1
KRT16,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,1,-1,1,-1,0,1,0,-1,1
KRT17,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,1,-1,1,-1,0,1,0,-1,1
KRT18,0,0,-1,1,-1,-1,0,0,1,-1,1,0,-1,1,0,1,1,0,0,1,-1,0,0,-1,1,0,1,0,1,1
KRT19,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,2,-1,1,-1,0,1,0,-1,1
KRT20,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,2,1,-1,0,0,-1,2,-1,1,0,0,1,0,-1,1
KRT23,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,2,1,-1,0,0,-1,2,-1,1,0,0,1,0,-1,1
KRT24,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,2,1,-1,0,0,-1,2,-1,1,0,0,1,0,-1,1
KRT25,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,2,1,-1,0,0,-1,2,-1,1,0,0,1,0,-1,1
KRT26,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,2,1,-1,0,0,-1,2,-1,1,0,0,1,0,-1,1
KRT27,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,2,1,-1,0,0,-1,2,-1,1,0,0,1,0,-1,1
KRT28,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,2,1,-1,0,0,-1,2,-1,1,0,0,1,0,-1,1
KRT31,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,2,-1,1,-1,0,1,0,-1,1
KRT32,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,2,-1,1,-1,0,1,0,-1,1
KRT33A,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,2,-1,1,-1,0,1,0,-1,1
KRT33B,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,2,-1,1,-1,0,1,0,-1,1
KRT34,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,2,-1,1,-1,0,1,0,-1,1
KRT35,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,2,-1,1,-1,0,1,0,-1,1
KRT36,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,2,-1,1,-1,0,1,0,-1,1
KRT37,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,2,-1,1,-1,0,1,0,-1,1
KRT38,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,2,-1,1,-1,0,1,0,-1,1
KRT39,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,2,1,-1,0,0,-1,2,-1,1,0,0,1,0,-1,1
KRT40,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,2,1,-1,0,0,-1,2,-1,1,0,0,1,0,-1,1
KRT9,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,2,1,-1,0,0,-1,2,-1,1,-1,0,1,0,-1,1
KSR1,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,1,1,1,0,0,-1,-1,0,-1,0,0,1,0,-1,1
KSR2,0,0,0,0,1,0,0,0,1,0,2,0,1,1,0,1,1,0,0,1,-1,0,0,-2,0,0,1,0,1,1
LAMA1,0,0,-1,2,1,0,-1,1,0,-1,0,0,-1,-1,-1,-1,1,1,0,0,-1,0,-1,1,0,-1,-1,-1,1,0
LAMA2,0,-2,-1,0,-1,0,-1,-1,0,1,0,-1,-1,0,1,2,0,0,0,-1,1,1,-1,1,1,0,-1,-1,0,0
LAMA3,0,0,-1,2,1,0,-1,-1,0,-1,0,0,-1,-1,-2,-1,2,-1,0,0,-1,0,-1,1,0,-1,-1,-1,-1,0
LAMA4,0,-1,-1,0,-1,0,-1,-1,0,1,0,-1,-1,-1,0,1,0,0,0,-1,1,0,-1,1,1,-1,-1,-1,0,0
LAMA5,0,0,1,1,2,-1,2,1,0,-1,1,1,1,2,-2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
LAMB1,1,0,1,0,1,0,1,1,1,1,1,0,-1,1,-1,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1,1
LAMB2,0,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1
LAMB3,1,1,1,-1,-1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,-1,0,1,1,0,0,1,1,-1,0
LAMB4,1,0,1,0,1,0,1,1,1,1,1,0,-1,1,-1,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1,1
LAMC1,1,1,1,1,-1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,1,1,0,0,1,1,1,0
LAMC2,1,1,1,1,-1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,1,1,0,0,1,1,1,0
LAMC3,0,0,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,1,1,-1,0,2,-1,0,-1,-1,-1,0,1,-1,0,1
LAMTOR1,0,0,0,2,1,-1,-1,1,1,-1,-1,0,-1,1,0,1,1,1,0,1,0,2,2,1,1,0,1,-1,1,1
LAMTOR2,1,1,1,1,-1,0,0,0,0,1,1,0,1,1,0,1,0,2,0,1,-1,-1,1,1,0,0,1,0,1,0
LAMTOR3,0,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,0
LAMTOR4,1,0,0,0,1,0,0,1,1,0,1,0,1,1,-1,1,1,-1,0,1,1,-1,0,-1,1,0,-1,1,1,1
LAMTOR5,0,0,-1,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,0,-1,0,1,1,0,1,1,0,-1,-1,1,1,0
LAT,0,0,-1,0,1,0,0,-1,0,-1,1,0,-1,-1,1,0,0,-1,0,0,-1,0,-1,-1,0,0,0,-1,2,-1
LATS1,0,-1,-1,0,-1,0,-1,-1,0,1,0,0,-1,1,0,0,0,-1,0,-2,1,0,-1,1,0,-1,-1,-1,-1,0
LATS2,1,0,0,-1,-2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
LCK,0,0,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,1,1,-1,0,-1,0,0,0
LCN2,0,0,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,1,1,-1,0,2,-1,0,-1,-1,-1,0,1,-1,0,1
LCP2,0,0,-1,1,1,0,0,0,1,1,1,0,1,1,1,-1,0,1,0,1,-1,0,1,-1,0,1,1,-1,1,0
LDHA,0,0,-1,0,-1,0,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,-1,2,-1,1,1,-1,-1,-1,-1,0
LDHAL6A,0,0,-1,0,-1,0,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,-1,0,-1,1,1,-1,-1,-1,-1,0
LDHAL6B,0,0,0,-1,-1,-1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1
LDHB,0,0,1,1,-1,0,0,1,1,1,0,1,-1,1,-1,1,0,1,0,0,-1,-1,0,-1,1,0,1,1,-1,1
LDHC,0,0,-1,0,-1,0,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,-1,2,-1,1,1,-1,-1,-1,-1,0
LEF1,0,0,-1,0,-1,0,-1,0,0,1,0,0,-1,0,-1,0,-1,1,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,1
LEFTY1,1,1,1,-1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,-1,0,1,1,0,0,1,1,1,0
LEFTY2,1,1,1,-1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,-1,0,1,1,0,0,1,1,1,0
LEP,1,0,0,0,1,0,1,1,1,1,1,0,-1,1,-1,1,1,0,0,1,1,-1,0,-1,1,0,-1,1,1,1
LEPR,0,0,1,0,2,0,-1,0,0,1,1,0,-1,0,-1,1,-1,0,0,-1,1,0,1,1,0,-1,-1,1,0,0
LFNG,1,0,-1,1,-1,0,0,1,1,1,1,1,1,1,-1,1,-1,-1,0,1,1,-1,-1,1,1,0,1,1,-1,0
LGR4,0,0,-1,0,-1,0,0,1,1,0,0,1,-1,-1,1,1,2,1,0,0,-1,1,-1,1,1,0,1,0,-1,0
LGR5,0,0,1,0,1,0,0,0,1,-1,1,0,1,1,-1,1,1,1,0,-1,-1,1,0,0,1,0,1,1,-1,1
LGR6,1,1,1,0,-1,-1,0,-1,0,-1,1,0,1,0,0,0,0,1,0,1,-1,-1,1,1,-1,0,1,0,-1,0
LHB,0,0,0,0,-1,-1,0,1,0,-1,-1,1,1,-1,-1,0,1,0,0,0,0,0,-1,1,-1,0,-1,0,0,1
LHCGR,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,-1,1,1,0
LIF,0,0,-1,-1,1,0,0,-1,0,-1,-1,0,-1,-1,-1,-1,-1,1,0,0,-1,0,0,1,-1,1,-1,1,-1,0
LIFR,1,0,1,1,1,0,1,1,1,2,1,1,1,1,1,2,-1,0,0,0,-1,0,0,1,1,0,1,1,0,1
LILRA1,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,1,0,0,-1,1,0,1
LILRA2,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,1,0,0,-1,1,0,1
LILRA3,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,1,0,0,-1,1,0,1
LILRA4,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,1,0,0,-1,1,0,1
LILRA5,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,1,0,0,-1,1,0,1
LILRA6,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,1,0,0,-1,1,0,1
LILRB1,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,1,0,0,-1,1,0,1
LILRB2,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,1,0,0,-1,1,0,1
LILRB3,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,1,0,0,-1,1,0,1
LILRB4,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,1,0,0,-1,1,0,1
LILRB5,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,1,0,0,-1,1,0,1
LIMD1,0,0,0,0,-1,0,0,-1,0,-1,-1,0,-1,-1,-2,-1,-1,0,0,0,1,-1,-1,-1,0,-1,0,-1,-1,1
LIPE,0,0,0,0,1,-1,0,1,0,-1,-1,1,1,-1,1,1,1,-1,0,0,1,0,-1,-1,-1,0,-1,0,0,1
LLGL1,0,0,-1,0,-1,-1,0,-1,0,0,1,0,1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,0,-1,-1,0,-2,0
LLGL2,0,0,-1,1,0,1,0,-1,0,-1,1,-1,0,0,0,1,0,0,0,1,-1,0,1,1,1,0,1,0,0,-1
LPAR1,0,0,0,-1,1,0,-1,0,0,0,1,1,-1,-1,-1,1,0,-1,0,1,1,0,-1,-1,0,0,1,-1,0,1
